STATE,DISTRICT,YEAR,"Protection of Civil Rights Act, 1955",POA_Murder,POA_Attempt to commit Murder,POA_Rape,POA_Attempt to commit Rape,POA_Assault on women with intent to outrage her Modesty,POA_Sexual Harassment,POA_Assault on women with intent to Disrobe,POA_Voyeurism,POA_Stalking,POA_Other Sexual Harassment,POA_Insult to the Modesty of women,POA_Kidnapping & Abduction_GrandTotal,POA_Kidnaping & Abduction_Total,POA_Kidnaping & Abduction in order to Murder,POA_Kidnapping for Ransom,POA_Kidnapping & Abduction of Women to compel her for marriage,POA_Other Kidnapping,POA_Dacoity,POA_Dacoity with Murder,POA_Other Dacoity,POA_Robbery,POA_Arson,POA_Grievous Hurt,POA_Hurt,POA_Acid attack,POA_Attempt to Acid Attack,POA_Riots,POA_Other IPC crimes,POA_SC / ST (Prevention of Atrocities) Act only,"Total of SC/ST (Prevention of Atrocities) Act ,1989",IPC_Murder,IPC_Attempt to commit Murder,IPC_Rape,IPC_Attempt to commit Rape,IPC_Assault on women with intent to outrage her Modesty,IPC_Sexual Harassment,IPC_Assault on women with intent to Disrobe,IPC_Voyeurism,IPC_Stalking,IPC_Other Sexual Harassment,IPC_Insult to the Modesty of women,IPC_Kidnapping & Abduction,IPC_Kidnaping & Abduction,IPC_Kidnaping & Abduction in order to Murder,IPC_Kidnapping for Ransom,IPC_Kidnapping & Abduction of Women to compel her for marriage,IPC_Other Kidnapping,IPC_Dacoity,IPC_Dacoity with Murder,IPC_Other Dacoity,IPC_Robbery,IPC_Arson,IPC_Grievous Hurt,IPC_Hurt,IPC_Acid attack,IPC_Attempt to Acid Attack,IPC_Riots,IPC_Other IPC crimes,Total IPC Crimes against STs,"Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",Other SLL Crime against STs,Total crimes against STs,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Himachal Pradesh,G. R. P.,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,220,02_District_wise_crimes_committed_against_ST_2014.csv::220,False,UNIQUE,G. R. P.,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,Hamirpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,221,02_District_wise_crimes_committed_against_ST_2014.csv::221,False,UNIQUE,Hamirpur,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,Kangra,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2014.csv,222,02_District_wise_crimes_committed_against_ST_2014.csv::222,False,UNIQUE,Kangra,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,Kinnaur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,223,02_District_wise_crimes_committed_against_ST_2014.csv::223,False,UNIQUE,Kinnaur,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,Kullu,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,224,02_District_wise_crimes_committed_against_ST_2014.csv::224,False,UNIQUE,Kullu,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,Lahaul & Spiti,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,225,02_District_wise_crimes_committed_against_ST_2014.csv::225,False,UNIQUE,Lahaul & Spiti,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,Mandi,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,226,02_District_wise_crimes_committed_against_ST_2014.csv::226,False,UNIQUE,Mandi,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,Shimla,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2014.csv,227,02_District_wise_crimes_committed_against_ST_2014.csv::227,False,UNIQUE,Shimla,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,Sirmaur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,228,02_District_wise_crimes_committed_against_ST_2014.csv::228,False,UNIQUE,Sirmaur,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,Solan,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,229,02_District_wise_crimes_committed_against_ST_2014.csv::229,False,UNIQUE,Solan,DISTRICT_OR_REPORTING_UNIT,VALID
Himachal Pradesh,Una,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,230,02_District_wise_crimes_committed_against_ST_2014.csv::230,False,UNIQUE,Una,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Anantnag,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,232,02_District_wise_crimes_committed_against_ST_2014.csv::232,False,UNIQUE,Anantnag,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Awantipora,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,233,02_District_wise_crimes_committed_against_ST_2014.csv::233,False,UNIQUE,Awantipora,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Bandipora,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,234,02_District_wise_crimes_committed_against_ST_2014.csv::234,False,UNIQUE,Bandipora,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Baramulla,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,235,02_District_wise_crimes_committed_against_ST_2014.csv::235,False,UNIQUE,Baramulla,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Budgam,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,236,02_District_wise_crimes_committed_against_ST_2014.csv::236,False,UNIQUE,Budgam,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Crime Jammu,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,237,02_District_wise_crimes_committed_against_ST_2014.csv::237,False,UNIQUE,Crime Jammu,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Crime Srinagar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,238,02_District_wise_crimes_committed_against_ST_2014.csv::238,False,UNIQUE,Crime Srinagar,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Doda,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,239,02_District_wise_crimes_committed_against_ST_2014.csv::239,False,UNIQUE,Doda,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Ganderbal,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,240,02_District_wise_crimes_committed_against_ST_2014.csv::240,False,UNIQUE,Ganderbal,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Handwara,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,241,02_District_wise_crimes_committed_against_ST_2014.csv::241,False,UNIQUE,Handwara,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Jammu,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,242,02_District_wise_crimes_committed_against_ST_2014.csv::242,False,UNIQUE,Jammu,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Kargil,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,243,02_District_wise_crimes_committed_against_ST_2014.csv::243,False,UNIQUE,Kargil,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Kathua,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,244,02_District_wise_crimes_committed_against_ST_2014.csv::244,False,UNIQUE,Kathua,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Kishtwar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,245,02_District_wise_crimes_committed_against_ST_2014.csv::245,False,UNIQUE,Kishtwar,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Kulgam,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,246,02_District_wise_crimes_committed_against_ST_2014.csv::246,False,UNIQUE,Kulgam,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Kupwara,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,247,02_District_wise_crimes_committed_against_ST_2014.csv::247,False,UNIQUE,Kupwara,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Leh,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,248,02_District_wise_crimes_committed_against_ST_2014.csv::248,False,UNIQUE,Leh,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Poonch,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,249,02_District_wise_crimes_committed_against_ST_2014.csv::249,False,UNIQUE,Poonch,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Pulwama,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,250,02_District_wise_crimes_committed_against_ST_2014.csv::250,False,UNIQUE,Pulwama,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Rajouri,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,254,02_District_wise_crimes_committed_against_ST_2014.csv::254,False,UNIQUE,Rajouri,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Ramban,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,255,02_District_wise_crimes_committed_against_ST_2014.csv::255,False,UNIQUE,Ramban,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Reasi,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,256,02_District_wise_crimes_committed_against_ST_2014.csv::256,False,UNIQUE,Reasi,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Samba,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,257,02_District_wise_crimes_committed_against_ST_2014.csv::257,False,UNIQUE,Samba,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Shopian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,258,02_District_wise_crimes_committed_against_ST_2014.csv::258,False,UNIQUE,Shopian,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Sopore,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,259,02_District_wise_crimes_committed_against_ST_2014.csv::259,False,UNIQUE,Sopore,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Srinagar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,260,02_District_wise_crimes_committed_against_ST_2014.csv::260,False,UNIQUE,Srinagar,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Udhampur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,261,02_District_wise_crimes_committed_against_ST_2014.csv::261,False,UNIQUE,Udhampur,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Bokaro,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,ST,02_District_wise_crimes_committed_against_ST_2014.csv,263,02_District_wise_crimes_committed_against_ST_2014.csv::263,False,UNIQUE,Bokaro,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Chaibasa,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,ST,02_District_wise_crimes_committed_against_ST_2014.csv,264,02_District_wise_crimes_committed_against_ST_2014.csv::264,False,UNIQUE,Chaibasa,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Chatra,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,265,02_District_wise_crimes_committed_against_ST_2014.csv::265,False,UNIQUE,Chatra,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Deoghar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,266,02_District_wise_crimes_committed_against_ST_2014.csv::266,False,UNIQUE,Deoghar,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Dhanbad,2014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,ST,02_District_wise_crimes_committed_against_ST_2014.csv,267,02_District_wise_crimes_committed_against_ST_2014.csv::267,False,UNIQUE,Dhanbad,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Dumka,2014,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,7,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,ST,02_District_wise_crimes_committed_against_ST_2014.csv,269,02_District_wise_crimes_committed_against_ST_2014.csv::269,False,UNIQUE,Dumka,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Garhwa,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,ST,02_District_wise_crimes_committed_against_ST_2014.csv,270,02_District_wise_crimes_committed_against_ST_2014.csv::270,False,UNIQUE,Garhwa,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Giridih,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ST,02_District_wise_crimes_committed_against_ST_2014.csv,271,02_District_wise_crimes_committed_against_ST_2014.csv::271,False,UNIQUE,Giridih,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Godda,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,ST,02_District_wise_crimes_committed_against_ST_2014.csv,272,02_District_wise_crimes_committed_against_ST_2014.csv::272,False,UNIQUE,Godda,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Gumla,2014,0,3,1,3,0,2,0,1,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,6,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,ST,02_District_wise_crimes_committed_against_ST_2014.csv,273,02_District_wise_crimes_committed_against_ST_2014.csv::273,False,UNIQUE,Gumla,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Hazaribagh,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ST,02_District_wise_crimes_committed_against_ST_2014.csv,274,02_District_wise_crimes_committed_against_ST_2014.csv::274,False,UNIQUE,Hazaribagh,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Jamshedpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,ST,02_District_wise_crimes_committed_against_ST_2014.csv,275,02_District_wise_crimes_committed_against_ST_2014.csv::275,False,UNIQUE,Jamshedpur,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Jamtara,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,ST,02_District_wise_crimes_committed_against_ST_2014.csv,277,02_District_wise_crimes_committed_against_ST_2014.csv::277,False,UNIQUE,Jamtara,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Khunti,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ST,02_District_wise_crimes_committed_against_ST_2014.csv,278,02_District_wise_crimes_committed_against_ST_2014.csv::278,False,UNIQUE,Khunti,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Koderma,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ST,02_District_wise_crimes_committed_against_ST_2014.csv,279,02_District_wise_crimes_committed_against_ST_2014.csv::279,False,UNIQUE,Koderma,DISTRICT_OR_REPORTING_UNIT,VALID
