STATE,DISTRICT,YEAR,Infanticid,Other murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Tamil Nadu,CHENNAI RLY.,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,619,03_District_wise_crimes_committed_against_children_2013.csv::619,False,UNIQUE,CHENNAI RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,CUDDALORE,2013,0,0,11,0,0,0,0,0,0,0,0,0,11,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,622,03_District_wise_crimes_committed_against_children_2013.csv::622,False,UNIQUE,CUDDALORE,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,DHARMAPURI,2013,1,4,14,89,0,0,0,0,0,0,11,11,130,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,623,03_District_wise_crimes_committed_against_children_2013.csv::623,False,UNIQUE,DHARMAPURI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,DINDIGUL,2013,0,4,1,1,0,0,0,0,0,0,0,4,10,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,624,03_District_wise_crimes_committed_against_children_2013.csv::624,False,UNIQUE,DINDIGUL,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,ERODE,2013,0,1,9,5,0,0,0,0,0,0,0,0,15,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,625,03_District_wise_crimes_committed_against_children_2013.csv::625,False,UNIQUE,ERODE,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,KANCHIPURAM,2013,0,1,0,0,0,0,0,0,0,0,0,0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,626,03_District_wise_crimes_committed_against_children_2013.csv::626,False,UNIQUE,KANCHIPURAM,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,KANYAKUMARI,2013,0,3,5,17,0,0,0,0,0,0,2,8,35,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,627,03_District_wise_crimes_committed_against_children_2013.csv::627,False,UNIQUE,KANYAKUMARI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,KARUR,2013,0,4,3,0,0,0,0,0,0,0,0,0,7,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,628,03_District_wise_crimes_committed_against_children_2013.csv::628,False,UNIQUE,KARUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,KRISHNAGIRI,2013,1,5,4,43,0,0,0,0,0,0,2,0,55,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,629,03_District_wise_crimes_committed_against_children_2013.csv::629,False,UNIQUE,KRISHNAGIRI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,NAGAPATTINAM,2013,0,0,5,0,0,0,0,0,0,0,0,0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,632,03_District_wise_crimes_committed_against_children_2013.csv::632,False,UNIQUE,NAGAPATTINAM,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,NAMAKKAL,2013,0,2,16,22,0,0,0,0,0,0,10,0,50,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,633,03_District_wise_crimes_committed_against_children_2013.csv::633,False,UNIQUE,NAMAKKAL,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,NILGIRIS,2013,0,1,13,7,0,1,0,0,0,0,0,0,22,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,634,03_District_wise_crimes_committed_against_children_2013.csv::634,False,UNIQUE,NILGIRIS,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,PERAMBALUR,2013,0,1,4,0,0,0,0,0,0,0,1,0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,635,03_District_wise_crimes_committed_against_children_2013.csv::635,False,UNIQUE,PERAMBALUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,PUDUKOTTAI,2013,0,1,1,1,0,0,0,0,0,0,1,1,5,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,636,03_District_wise_crimes_committed_against_children_2013.csv::636,False,UNIQUE,PUDUKOTTAI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,RAMNATHAPURAM,2013,0,1,0,0,0,0,0,0,0,0,1,12,14,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,637,03_District_wise_crimes_committed_against_children_2013.csv::637,False,UNIQUE,RAMNATHAPURAM,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,SIVAGANGAI,2013,0,3,6,11,0,0,0,0,0,0,0,0,20,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,640,03_District_wise_crimes_committed_against_children_2013.csv::640,False,UNIQUE,SIVAGANGAI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,THANJAVUR,2013,0,2,22,1,0,0,0,0,0,0,0,9,34,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,641,03_District_wise_crimes_committed_against_children_2013.csv::641,False,UNIQUE,THANJAVUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,THENI,2013,0,3,14,16,0,0,0,0,0,0,3,0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,642,03_District_wise_crimes_committed_against_children_2013.csv::642,False,UNIQUE,THENI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,THIRUVALLUR,2013,0,1,8,11,0,0,0,0,0,0,0,0,20,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,645,03_District_wise_crimes_committed_against_children_2013.csv::645,False,UNIQUE,THIRUVALLUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,THIRUVANNAMALAI,2013,0,4,14,6,0,0,0,0,0,0,2,0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,646,03_District_wise_crimes_committed_against_children_2013.csv::646,False,UNIQUE,THIRUVANNAMALAI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,THIRUVARUR,2013,0,0,1,0,0,0,0,0,0,0,1,1,3,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,647,03_District_wise_crimes_committed_against_children_2013.csv::647,False,UNIQUE,THIRUVARUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,THOOTHUGUDI,2013,0,3,20,10,0,0,0,0,0,0,2,10,45,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,648,03_District_wise_crimes_committed_against_children_2013.csv::648,False,UNIQUE,THOOTHUGUDI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,TIRUPPUR,2013,0,6,11,0,0,0,0,0,0,0,0,0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,649,03_District_wise_crimes_committed_against_children_2013.csv::649,False,UNIQUE,TIRUPPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,TRICHY RLY.,2013,0,0,0,0,0,0,0,0,0,0,0,1,1,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,650,03_District_wise_crimes_committed_against_children_2013.csv::650,False,UNIQUE,TRICHY RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,VELLORE,2013,0,2,32,2,0,0,0,0,0,0,2,2,40,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,653,03_District_wise_crimes_committed_against_children_2013.csv::653,False,UNIQUE,VELLORE,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,VILLUPURAM,2013,0,2,16,48,0,0,0,0,0,0,0,19,85,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,654,03_District_wise_crimes_committed_against_children_2013.csv::654,False,UNIQUE,VILLUPURAM,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,VIRUDHUNAGAR,2013,2,0,9,4,0,1,1,0,0,0,0,3,20,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,655,03_District_wise_crimes_committed_against_children_2013.csv::655,False,UNIQUE,VIRUDHUNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,DHALAI,2013,0,0,6,10,0,0,0,0,0,0,0,8,24,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,657,03_District_wise_crimes_committed_against_children_2013.csv::657,False,UNIQUE,DHALAI,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,GOMATI,2013,0,4,2,0,0,0,0,0,0,0,0,1,7,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,658,03_District_wise_crimes_committed_against_children_2013.csv::658,False,UNIQUE,GOMATI,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,GRP,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,659,03_District_wise_crimes_committed_against_children_2013.csv::659,False,UNIQUE,GRP,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,KHOWAI,2013,0,1,9,1,0,0,0,0,0,0,0,11,22,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,660,03_District_wise_crimes_committed_against_children_2013.csv::660,False,UNIQUE,KHOWAI,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,NORTH,2013,0,0,1,0,0,0,0,0,0,0,0,1,2,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,661,03_District_wise_crimes_committed_against_children_2013.csv::661,False,UNIQUE,NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,SIPAHIJALA,2013,0,2,14,9,0,0,0,0,0,0,0,0,25,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,662,03_District_wise_crimes_committed_against_children_2013.csv::662,False,UNIQUE,SIPAHIJALA,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,SOUTH,2013,0,1,1,0,0,0,0,0,0,0,0,0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,663,03_District_wise_crimes_committed_against_children_2013.csv::663,False,UNIQUE,SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,UNAKOTI,2013,0,1,1,1,0,0,0,0,0,0,1,5,9,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,664,03_District_wise_crimes_committed_against_children_2013.csv::664,False,UNIQUE,UNAKOTI,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,WEST,2013,0,0,9,0,0,0,0,0,0,0,0,0,9,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,665,03_District_wise_crimes_committed_against_children_2013.csv::665,False,UNIQUE,WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,AGRA,2013,1,18,30,126,0,3,0,0,0,0,0,9,187,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,667,03_District_wise_crimes_committed_against_children_2013.csv::667,False,UNIQUE,AGRA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,ALIGARH,2013,1,22,52,212,0,0,0,0,0,0,0,10,297,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,668,03_District_wise_crimes_committed_against_children_2013.csv::668,False,UNIQUE,ALIGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,ALLAHABAD,2013,0,13,30,130,0,0,0,0,0,0,0,0,173,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,669,03_District_wise_crimes_committed_against_children_2013.csv::669,False,UNIQUE,ALLAHABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,AMBEDKAR NAGAR,2013,0,3,1,14,0,0,0,0,0,0,0,34,52,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,670,03_District_wise_crimes_committed_against_children_2013.csv::670,False,UNIQUE,AMBEDKAR NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,AMETHI,2013,0,2,18,44,0,0,0,0,0,0,0,15,79,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,671,03_District_wise_crimes_committed_against_children_2013.csv::671,False,UNIQUE,AMETHI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,AMROHA,2013,0,11,9,39,0,0,0,0,0,0,0,0,59,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,672,03_District_wise_crimes_committed_against_children_2013.csv::672,False,UNIQUE,AMROHA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,AURAIYA,2013,0,3,8,65,0,0,0,0,0,0,0,17,93,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,673,03_District_wise_crimes_committed_against_children_2013.csv::673,False,UNIQUE,AURAIYA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,AZAMGARH,2013,0,3,34,60,1,0,0,0,0,0,0,12,110,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,674,03_District_wise_crimes_committed_against_children_2013.csv::674,False,UNIQUE,AZAMGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BADAUN,2013,0,13,27,121,0,0,0,0,0,0,0,10,171,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,675,03_District_wise_crimes_committed_against_children_2013.csv::675,False,UNIQUE,BADAUN,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BAGHPAT,2013,0,5,10,36,0,0,0,0,0,0,0,7,58,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,676,03_District_wise_crimes_committed_against_children_2013.csv::676,False,UNIQUE,BAGHPAT,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BAHRAICH,2013,0,3,20,98,0,0,0,0,0,0,0,23,144,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,677,03_District_wise_crimes_committed_against_children_2013.csv::677,False,UNIQUE,BAHRAICH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BALLIA,2013,0,2,13,56,0,0,0,0,0,0,0,26,97,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,678,03_District_wise_crimes_committed_against_children_2013.csv::678,False,UNIQUE,BALLIA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BALRAMPUR,2013,0,2,11,44,0,0,0,0,0,0,0,6,63,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,679,03_District_wise_crimes_committed_against_children_2013.csv::679,False,UNIQUE,BALRAMPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BANDA,2013,0,6,19,37,0,0,0,0,0,0,0,103,165,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,680,03_District_wise_crimes_committed_against_children_2013.csv::680,False,UNIQUE,BANDA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BARABANKI,2013,1,14,23,55,0,0,0,0,0,0,0,37,130,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,681,03_District_wise_crimes_committed_against_children_2013.csv::681,False,UNIQUE,BARABANKI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BAREILLY,2013,1,5,41,190,0,0,0,0,0,0,0,67,304,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,682,03_District_wise_crimes_committed_against_children_2013.csv::682,False,UNIQUE,BAREILLY,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BASTI,2013,0,0,12,73,0,0,0,0,0,0,0,20,105,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,683,03_District_wise_crimes_committed_against_children_2013.csv::683,False,UNIQUE,BASTI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BIJNOR,2013,0,28,34,67,0,0,0,0,0,0,0,78,207,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,684,03_District_wise_crimes_committed_against_children_2013.csv::684,False,UNIQUE,BIJNOR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BULANDSHAHAR,2013,0,18,27,112,1,0,0,0,0,0,1,38,197,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,685,03_District_wise_crimes_committed_against_children_2013.csv::685,False,UNIQUE,BULANDSHAHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,CHANDOLI,2013,0,1,11,35,0,0,0,0,0,0,1,23,71,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,686,03_District_wise_crimes_committed_against_children_2013.csv::686,False,UNIQUE,CHANDOLI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,CHITRAKOOT DHAM,2013,0,0,17,21,0,0,0,0,0,0,0,1,39,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,687,03_District_wise_crimes_committed_against_children_2013.csv::687,False,UNIQUE,CHITRAKOOT DHAM,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,DEORIA,2013,0,8,30,161,0,1,0,0,0,0,0,23,223,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,688,03_District_wise_crimes_committed_against_children_2013.csv::688,False,UNIQUE,DEORIA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,ETAH,2013,1,7,23,13,0,8,0,0,0,0,1,41,94,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,689,03_District_wise_crimes_committed_against_children_2013.csv::689,False,UNIQUE,ETAH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,ETAWAH,2013,1,6,18,55,0,0,0,0,0,0,0,1,81,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,690,03_District_wise_crimes_committed_against_children_2013.csv::690,False,UNIQUE,ETAWAH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,FAIZABAD,2013,0,11,22,94,0,0,0,0,0,0,0,0,127,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,691,03_District_wise_crimes_committed_against_children_2013.csv::691,False,UNIQUE,FAIZABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,FATEHGARH,2013,0,7,7,10,0,0,0,0,0,0,0,11,35,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,692,03_District_wise_crimes_committed_against_children_2013.csv::692,False,UNIQUE,FATEHGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,FATEHPUR,2013,0,3,27,75,0,0,0,0,0,0,0,36,141,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,693,03_District_wise_crimes_committed_against_children_2013.csv::693,False,UNIQUE,FATEHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,FIROZABAD,2013,0,4,39,169,0,0,0,0,0,0,0,0,212,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,694,03_District_wise_crimes_committed_against_children_2013.csv::694,False,UNIQUE,FIROZABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,G.R.P.,2013,0,1,3,33,0,0,1,0,0,0,0,3,41,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,695,03_District_wise_crimes_committed_against_children_2013.csv::695,False,UNIQUE,G.R.P.,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,GAUTAMBUDH NAGAR,2013,0,12,8,133,1,0,0,0,0,0,0,21,175,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,696,03_District_wise_crimes_committed_against_children_2013.csv::696,False,UNIQUE,GAUTAMBUDH NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,GHAZIABAD,2013,1,3,14,180,4,4,0,0,0,0,0,34,240,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,697,03_District_wise_crimes_committed_against_children_2013.csv::697,False,UNIQUE,GHAZIABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,GHAZIPUR,2013,0,1,13,91,2,3,0,0,0,0,0,17,127,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,698,03_District_wise_crimes_committed_against_children_2013.csv::698,False,UNIQUE,GHAZIPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,GONDA,2013,0,1,14,93,0,0,0,0,0,0,0,32,140,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,699,03_District_wise_crimes_committed_against_children_2013.csv::699,False,UNIQUE,GONDA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,GORAKHPUR,2013,0,8,21,170,0,2,0,0,0,0,0,36,237,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,700,03_District_wise_crimes_committed_against_children_2013.csv::700,False,UNIQUE,GORAKHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,HAMIRPUR,2013,0,0,15,15,0,0,0,0,0,0,0,25,55,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,701,03_District_wise_crimes_committed_against_children_2013.csv::701,False,UNIQUE,HAMIRPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,HAPUR,2013,0,2,15,38,0,0,0,0,0,0,0,5,60,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,702,03_District_wise_crimes_committed_against_children_2013.csv::702,False,UNIQUE,HAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,HARDOI,2013,0,1,19,130,1,7,0,0,0,0,0,17,175,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,703,03_District_wise_crimes_committed_against_children_2013.csv::703,False,UNIQUE,HARDOI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,HATHRAS,2013,0,9,21,71,0,0,0,0,0,0,0,26,127,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,704,03_District_wise_crimes_committed_against_children_2013.csv::704,False,UNIQUE,HATHRAS,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,JALAUN,2013,0,6,6,33,0,0,0,0,0,0,0,20,65,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,705,03_District_wise_crimes_committed_against_children_2013.csv::705,False,UNIQUE,JALAUN,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,JAUNPUR,2013,0,0,53,131,0,0,0,0,0,0,0,39,223,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,706,03_District_wise_crimes_committed_against_children_2013.csv::706,False,UNIQUE,JAUNPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,JHANSI,2013,0,5,9,41,0,0,0,0,0,0,0,33,88,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,707,03_District_wise_crimes_committed_against_children_2013.csv::707,False,UNIQUE,JHANSI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KANNAUJ,2013,0,7,12,83,0,0,0,0,0,0,0,21,123,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,708,03_District_wise_crimes_committed_against_children_2013.csv::708,False,UNIQUE,KANNAUJ,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KANPUR DEHAT,2013,0,11,22,74,0,0,0,0,0,0,1,1,109,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,709,03_District_wise_crimes_committed_against_children_2013.csv::709,False,UNIQUE,KANPUR DEHAT,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KANPUR NAGAR,2013,0,10,19,152,0,0,0,0,0,0,0,32,213,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,710,03_District_wise_crimes_committed_against_children_2013.csv::710,False,UNIQUE,KANPUR NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KASGANJ,2013,0,3,9,70,0,0,0,0,0,0,0,10,92,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,711,03_District_wise_crimes_committed_against_children_2013.csv::711,False,UNIQUE,KASGANJ,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KAUSHAMBI,2013,0,1,7,37,0,0,0,0,0,0,0,0,45,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,712,03_District_wise_crimes_committed_against_children_2013.csv::712,False,UNIQUE,KAUSHAMBI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KHIRI,2013,0,7,23,127,0,0,0,0,0,0,0,75,232,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,713,03_District_wise_crimes_committed_against_children_2013.csv::713,False,UNIQUE,KHIRI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KUSHI NAGAR,2013,0,6,22,117,1,0,0,0,0,0,0,77,223,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,714,03_District_wise_crimes_committed_against_children_2013.csv::714,False,UNIQUE,KUSHI NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,LALITPUR,2013,0,6,6,20,0,0,0,0,0,0,0,15,47,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,715,03_District_wise_crimes_committed_against_children_2013.csv::715,False,UNIQUE,LALITPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,LUCKNOW,2013,1,4,32,54,3,2,0,0,0,0,0,118,214,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,716,03_District_wise_crimes_committed_against_children_2013.csv::716,False,UNIQUE,LUCKNOW,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MAHARAJGANJ,2013,0,4,6,60,0,0,0,0,0,0,0,30,100,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,717,03_District_wise_crimes_committed_against_children_2013.csv::717,False,UNIQUE,MAHARAJGANJ,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MAHOBA,2013,0,1,9,7,0,0,0,0,0,0,0,0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,718,03_District_wise_crimes_committed_against_children_2013.csv::718,False,UNIQUE,MAHOBA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MAINPURI,2013,0,5,13,88,0,0,0,0,0,0,0,15,121,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,719,03_District_wise_crimes_committed_against_children_2013.csv::719,False,UNIQUE,MAINPURI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MATHURA,2013,0,11,13,44,0,0,0,0,0,0,1,6,75,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,720,03_District_wise_crimes_committed_against_children_2013.csv::720,False,UNIQUE,MATHURA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MAU,2013,0,1,14,80,0,0,0,0,0,0,0,7,102,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,721,03_District_wise_crimes_committed_against_children_2013.csv::721,False,UNIQUE,MAU,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MEERUT,2013,0,28,27,115,0,0,1,0,0,0,0,63,234,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,722,03_District_wise_crimes_committed_against_children_2013.csv::722,False,UNIQUE,MEERUT,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MIRZAPUR,2013,0,2,4,6,0,0,0,0,0,0,0,2,14,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,723,03_District_wise_crimes_committed_against_children_2013.csv::723,False,UNIQUE,MIRZAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
