STATE,DISTRICT,YEAR,Rape,Custodial Rape,Custodial_Gang Rape,Custodial_Other Rape,Rape other than Custodial,Rape_Gang Rape,Rape_Others,Attempt to commit Rape,Kidnapping & Abduction_Total,Kidnaping & Abduction,Kidnaping & Abduction in order to Murder,Kidnapping for Ransom,Kidnapping & Abduction of Women to compel her for marriage,Kidnaping & Abduction_Others,Dowry Deaths,Assault on Women with intent to outrage her Modesty_Total,Sexual Harassment,Assault on women with intent to Disrobe,Voyeurism,Stalking,Others,Insult to the Modesty of Women_Total,At Office premises,In places related to work,In Public Transport system,In other Places,Cruelty by Husband or his Relatives,Importation of Girls from Foreign Country,Murder,Attempt to commit Murder,Culpable Homicide not amounting to Murder,Attempt to commit Culpable Homicide,Grievous Hurt,Hurt,Acid attack,Attempt to Acid Attack,Deaths caused with intent to cause miscarriage,Causing miscarriage without consent of women,Dacoity_Total,Dacoity with Murder,Other Dacoity,Robbery,Arson,HumanTrafficking,Abetment of Suicides of Women,UnNatural Offences,Other IPC Crimes,"Dowry Prohibition Act, 1961","Indecent Representation of Women (P) Act, 1986","Commission of Sati Prevention Act, 1987","Protection of Women from Domestic Violence Act, 2005",Immoral Traffic Prevention Act,ITP Under Section 5,ITP Under Section 6,ITP Under Section 7,ITP Under Section 8,ITP Under Other Sections,Other SLL Crimes against Women,Total Crimes against Women,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Jammu & Kashmir,Anantnag,2014,19,0,0,0,19,0,19,0,62,35,0,0,27,0,0,123,0,123,0,0,0,0,0,0,0,0,9,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,232,42_District_wise_crimes_committed_against_women_2014.csv::232,False,UNIQUE,Anantnag,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Awantipora,2014,6,0,0,0,6,0,6,0,19,0,0,0,19,0,0,19,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,52,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,233,42_District_wise_crimes_committed_against_women_2014.csv::233,False,UNIQUE,Awantipora,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Bandipora,2014,4,0,0,0,4,0,4,0,37,0,0,0,37,0,0,53,0,0,0,0,53,5,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,109,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,234,42_District_wise_crimes_committed_against_women_2014.csv::234,False,UNIQUE,Bandipora,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Baramulla,2014,10,0,0,0,10,0,10,4,54,33,0,0,0,21,0,83,0,0,0,0,83,18,0,0,0,18,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,235,42_District_wise_crimes_committed_against_women_2014.csv::235,False,UNIQUE,Baramulla,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Budgam,2014,9,0,0,0,9,0,9,0,46,0,0,0,0,46,0,30,0,0,0,0,30,6,0,0,0,6,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,236,42_District_wise_crimes_committed_against_women_2014.csv::236,False,UNIQUE,Budgam,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Crime Jammu,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,237,42_District_wise_crimes_committed_against_women_2014.csv::237,False,UNIQUE,Crime Jammu,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Crime Srinagar,2014,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,238,42_District_wise_crimes_committed_against_women_2014.csv::238,False,UNIQUE,Crime Srinagar,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Doda,2014,23,0,0,0,23,0,23,0,16,16,0,0,0,0,0,60,0,0,0,0,60,8,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,239,42_District_wise_crimes_committed_against_women_2014.csv::239,False,UNIQUE,Doda,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Ganderbal,2014,0,0,0,0,0,0,0,2,20,0,0,0,0,20,0,54,54,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,240,42_District_wise_crimes_committed_against_women_2014.csv::240,False,UNIQUE,Ganderbal,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Handwara,2014,3,0,0,0,3,0,3,0,24,0,0,0,0,24,0,80,0,0,0,0,80,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,241,42_District_wise_crimes_committed_against_women_2014.csv::241,False,UNIQUE,Handwara,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Jammu,2014,68,0,0,0,68,0,68,0,60,0,0,0,0,60,4,81,0,0,0,0,81,52,0,0,0,52,159,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,432,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,242,42_District_wise_crimes_committed_against_women_2014.csv::242,False,UNIQUE,Jammu,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Kargil,2014,2,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,243,42_District_wise_crimes_committed_against_women_2014.csv::243,False,UNIQUE,Kargil,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Kathua,2014,18,0,0,0,18,0,18,4,33,33,0,0,0,0,1,43,0,0,0,0,43,15,0,0,0,15,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,244,42_District_wise_crimes_committed_against_women_2014.csv::244,False,UNIQUE,Kathua,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Kishtwar,2014,6,0,0,0,6,0,6,0,18,18,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,245,42_District_wise_crimes_committed_against_women_2014.csv::245,False,UNIQUE,Kishtwar,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Kulgam,2014,7,0,0,0,7,0,7,0,39,39,0,0,0,0,0,171,0,0,0,0,171,13,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,246,42_District_wise_crimes_committed_against_women_2014.csv::246,False,UNIQUE,Kulgam,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Kupwara,2014,8,0,0,0,8,0,8,0,42,0,0,0,0,42,0,61,61,0,0,0,0,12,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,144,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,247,42_District_wise_crimes_committed_against_women_2014.csv::247,False,UNIQUE,Kupwara,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Leh,2014,6,0,0,0,6,0,6,0,1,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,248,42_District_wise_crimes_committed_against_women_2014.csv::248,False,UNIQUE,Leh,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Poonch,2014,13,0,0,0,13,0,13,0,36,10,1,0,25,0,0,42,42,0,0,0,0,8,0,8,0,0,25,0,2,4,0,0,20,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,249,42_District_wise_crimes_committed_against_women_2014.csv::249,False,UNIQUE,Poonch,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Pulwama,2014,7,0,0,0,7,0,7,0,20,20,0,0,0,0,0,20,0,0,0,0,20,6,0,0,6,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,250,42_District_wise_crimes_committed_against_women_2014.csv::250,False,UNIQUE,Pulwama,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Rajouri,2014,39,0,0,0,39,0,39,1,60,0,0,0,60,0,0,65,65,0,0,0,0,17,0,0,0,17,71,0,9,12,1,0,6,6,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,254,42_District_wise_crimes_committed_against_women_2014.csv::254,False,UNIQUE,Rajouri,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Ramban,2014,8,0,0,0,8,0,8,2,23,8,0,0,15,0,0,25,0,0,0,0,25,14,0,0,0,14,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,91,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,255,42_District_wise_crimes_committed_against_women_2014.csv::255,False,UNIQUE,Ramban,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Reasi,2014,16,0,0,0,16,0,16,1,26,13,0,0,13,0,0,18,0,0,0,1,17,3,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,256,42_District_wise_crimes_committed_against_women_2014.csv::256,False,UNIQUE,Reasi,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Samba,2014,7,0,0,0,7,0,7,1,12,6,0,0,0,6,0,10,0,0,0,0,10,0,0,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,257,42_District_wise_crimes_committed_against_women_2014.csv::257,False,UNIQUE,Samba,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Shopian,2014,1,0,0,0,1,0,1,0,37,9,0,0,28,0,0,30,0,0,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,258,42_District_wise_crimes_committed_against_women_2014.csv::258,False,UNIQUE,Shopian,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Sopore,2014,8,0,0,0,8,0,8,0,40,0,0,0,0,40,0,83,0,0,0,0,83,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,159,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,259,42_District_wise_crimes_committed_against_women_2014.csv::259,False,UNIQUE,Sopore,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Srinagar,2014,12,0,0,0,12,0,12,5,68,37,0,0,0,31,0,218,1,0,0,0,217,44,0,0,0,44,63,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,418,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,260,42_District_wise_crimes_committed_against_women_2014.csv::260,False,UNIQUE,Srinagar,DISTRICT_OR_REPORTING_UNIT,VALID
Jammu & Kashmir,Udhampur,2014,30,0,0,0,30,0,30,0,18,8,0,0,10,0,0,23,0,0,0,0,23,13,0,0,0,13,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,107,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,261,42_District_wise_crimes_committed_against_women_2014.csv::261,False,UNIQUE,Udhampur,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Bokaro,2014,63,0,0,0,63,0,63,0,97,0,0,0,97,0,18,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,263,42_District_wise_crimes_committed_against_women_2014.csv::263,False,UNIQUE,Bokaro,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Chaibasa,2014,54,0,0,0,54,5,49,11,22,0,0,0,22,0,2,22,11,1,0,0,10,0,0,0,0,0,19,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,6,6,0,0,0,0,0,172,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,264,42_District_wise_crimes_committed_against_women_2014.csv::264,False,UNIQUE,Chaibasa,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Chatra,2014,18,0,0,0,18,0,18,11,31,0,0,0,31,0,62,19,0,0,0,0,19,8,0,0,0,8,24,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,10,0,0,0,62,0,0,0,0,0,0,0,0,0,0,251,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,265,42_District_wise_crimes_committed_against_women_2014.csv::265,False,UNIQUE,Chatra,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Deoghar,2014,25,0,0,0,25,0,25,0,63,0,0,0,63,0,28,21,6,15,0,0,0,0,0,0,0,0,138,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,398,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,266,42_District_wise_crimes_committed_against_women_2014.csv::266,False,UNIQUE,Deoghar,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Dhanbad,2014,54,0,0,0,54,4,50,21,148,0,0,0,148,0,28,54,0,0,0,0,54,0,0,0,0,0,99,0,11,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,13,598,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,267,42_District_wise_crimes_committed_against_women_2014.csv::267,False,UNIQUE,Dhanbad,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Dumka,2014,39,0,0,0,39,2,37,16,16,0,0,0,16,0,11,9,0,3,0,2,4,4,0,0,0,4,55,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,11,0,0,27,20,0,0,0,0,0,0,0,0,0,0,224,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,269,42_District_wise_crimes_committed_against_women_2014.csv::269,False,UNIQUE,Dumka,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Garhwa,2014,50,0,0,0,50,0,50,10,82,0,0,0,80,2,25,19,19,0,0,0,0,0,0,0,0,0,45,0,12,40,0,0,17,17,0,0,0,0,0,0,0,3,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,365,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,270,42_District_wise_crimes_committed_against_women_2014.csv::270,False,UNIQUE,Garhwa,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Giridih,2014,58,0,0,0,58,0,58,27,0,0,0,0,0,0,40,39,39,0,0,0,0,0,0,0,0,0,176,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,0,1,0,0,0,0,0,0,0,502,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,271,42_District_wise_crimes_committed_against_women_2014.csv::271,False,UNIQUE,Giridih,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Godda,2014,34,0,0,0,34,0,34,0,17,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,209,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,272,42_District_wise_crimes_committed_against_women_2014.csv::272,False,UNIQUE,Godda,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Gumla,2014,67,0,0,0,67,6,61,0,40,2,2,0,36,0,1,15,0,6,0,0,9,0,0,0,0,0,24,0,40,2,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0,0,54,26,0,0,0,0,0,0,0,0,0,0,316,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,273,42_District_wise_crimes_committed_against_women_2014.csv::273,False,UNIQUE,Gumla,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Hazaribagh,2014,52,0,0,0,52,7,45,7,26,0,0,0,26,0,23,50,0,0,0,0,50,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,329,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,274,42_District_wise_crimes_committed_against_women_2014.csv::274,False,UNIQUE,Hazaribagh,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Jamshedpur,2014,55,0,0,0,55,0,55,21,70,1,0,1,64,4,13,47,11,9,0,0,27,2,0,1,0,1,110,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,3,0,0,0,0,0,0,0,562,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,275,42_District_wise_crimes_committed_against_women_2014.csv::275,False,UNIQUE,Jamshedpur,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Jamtara,2014,27,0,0,0,27,1,26,19,24,7,0,0,14,3,10,29,1,22,0,0,6,0,0,0,0,0,70,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0,1,0,1,0,0,0,0,221,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,277,42_District_wise_crimes_committed_against_women_2014.csv::277,False,UNIQUE,Jamtara,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Khunti,2014,7,0,0,0,7,0,7,2,8,2,0,0,5,1,2,3,0,0,0,0,3,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,14,0,0,0,0,0,0,0,0,0,0,78,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,278,42_District_wise_crimes_committed_against_women_2014.csv::278,False,UNIQUE,Khunti,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Koderma,2014,15,0,0,0,15,0,15,0,15,0,0,0,13,2,16,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,2,127,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,279,42_District_wise_crimes_committed_against_women_2014.csv::279,False,UNIQUE,Koderma,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Latehar,2014,25,0,0,0,25,4,21,0,11,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,119,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,280,42_District_wise_crimes_committed_against_women_2014.csv::280,False,UNIQUE,Latehar,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Lohardagga,2014,43,0,0,0,43,0,43,0,19,0,0,0,19,0,2,5,0,0,0,0,5,0,0,0,0,0,24,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,137,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,281,42_District_wise_crimes_committed_against_women_2014.csv::281,False,UNIQUE,Lohardagga,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Pakur,2014,55,0,0,0,55,3,52,6,11,0,0,0,11,0,1,12,5,4,0,0,3,0,0,0,0,0,91,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,0,13,60,0,0,0,0,0,0,0,0,0,10,264,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,282,42_District_wise_crimes_committed_against_women_2014.csv::282,False,UNIQUE,Pakur,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Palamu,2014,44,0,0,0,44,4,40,6,23,0,0,0,23,0,19,15,15,0,0,0,0,0,0,0,0,0,42,0,16,15,4,1,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,193,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,283,42_District_wise_crimes_committed_against_women_2014.csv::283,False,UNIQUE,Palamu,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Ramgarh,2014,48,0,0,0,48,2,46,11,29,0,0,0,18,11,11,20,7,5,0,3,5,2,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,1,0,0,0,0,0,0,0,281,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,284,42_District_wise_crimes_committed_against_women_2014.csv::284,False,UNIQUE,Ramgarh,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Ranchi,2014,75,0,0,0,75,6,69,0,76,0,0,0,72,4,13,1,0,0,0,0,1,2,0,0,0,2,48,0,8,5,0,0,18,18,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,0,0,0,0,0,0,0,0,0,275,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,285,42_District_wise_crimes_committed_against_women_2014.csv::285,False,UNIQUE,Ranchi,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Sahebganj,2014,87,0,0,0,87,7,80,0,40,0,0,0,40,0,4,20,0,0,0,0,20,0,0,0,0,0,75,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80,0,0,0,0,0,0,0,0,0,0,316,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,286,42_District_wise_crimes_committed_against_women_2014.csv::286,False,UNIQUE,Sahebganj,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Saraikela,2014,31,0,0,0,31,1,30,38,7,0,0,1,2,4,7,27,0,0,0,0,27,0,0,0,0,0,27,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,179,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,287,42_District_wise_crimes_committed_against_women_2014.csv::287,False,UNIQUE,Saraikela,DISTRICT_OR_REPORTING_UNIT,VALID
Jharkhand,Simdega,2014,24,0,0,0,24,0,24,2,3,0,0,0,2,1,1,5,0,0,0,0,5,0,0,0,0,0,13,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,4,0,80,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,288,42_District_wise_crimes_committed_against_women_2014.csv::288,False,UNIQUE,Simdega,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,Bagalkot,2014,22,0,0,0,22,0,22,0,17,0,0,0,0,17,4,96,0,0,0,0,96,1,0,0,0,1,53,0,14,5,0,0,5,5,0,0,0,0,1,0,1,7,0,0,15,0,0,26,0,0,0,2,2,0,0,0,0,2,270,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,290,42_District_wise_crimes_committed_against_women_2014.csv::290,False,UNIQUE,Bagalkot,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,Bengaluru District,2014,60,0,0,0,60,0,60,0,69,0,0,0,69,0,22,135,0,0,0,0,135,0,0,0,0,0,97,0,10,0,0,0,2,2,0,0,0,0,0,0,0,47,0,0,0,0,0,40,0,0,0,8,0,0,0,0,8,0,490,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,292,42_District_wise_crimes_committed_against_women_2014.csv::292,False,UNIQUE,Bengaluru District,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,Belagavi District,2014,59,0,0,0,59,0,59,1,23,0,0,0,6,17,4,233,23,0,0,2,208,4,0,2,0,2,162,0,26,34,1,0,26,26,0,0,0,0,3,0,3,23,1,0,9,0,175,9,0,0,0,1,0,0,0,0,1,0,794,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,293,42_District_wise_crimes_committed_against_women_2014.csv::293,False,UNIQUE,Belagavi District,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,Ballari,2014,48,0,0,0,48,0,48,0,13,4,0,0,3,6,12,121,0,0,0,0,121,0,0,0,0,0,72,0,27,18,3,0,32,32,0,0,0,0,3,0,3,25,0,0,0,0,0,81,0,0,0,5,0,0,0,0,5,0,460,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,294,42_District_wise_crimes_committed_against_women_2014.csv::294,False,UNIQUE,Ballari,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,Bidar,2014,33,0,0,0,33,0,33,8,42,4,0,0,16,22,10,82,0,0,0,0,82,11,0,0,0,11,106,0,17,8,1,1,0,0,0,0,0,0,0,0,0,19,0,0,3,0,11,29,0,0,0,5,4,1,0,0,0,26,412,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,295,42_District_wise_crimes_committed_against_women_2014.csv::295,False,UNIQUE,Bidar,DISTRICT_OR_REPORTING_UNIT,VALID
