STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights (PCR) Act,Prevention of atrocities (POA) Act,Other Crimes Against SCs,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Rajasthan,SIROHI,2013,3,2,3,0,0,0,21,0,7,57,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,608,02_01_District_wise_crimes_committed_against_SC_2013.csv::608,False,UNIQUE,SIROHI,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,TONK,2013,0,4,1,0,0,1,69,0,3,108,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,609,02_01_District_wise_crimes_committed_against_SC_2013.csv::609,False,UNIQUE,TONK,DISTRICT_OR_REPORTING_UNIT,VALID
Rajasthan,UDAIPUR,2013,1,8,2,0,0,0,10,0,5,57,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,610,02_01_District_wise_crimes_committed_against_SC_2013.csv::610,False,UNIQUE,UDAIPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Sikkim,EAST,2013,0,0,0,0,1,0,1,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,612,02_01_District_wise_crimes_committed_against_SC_2013.csv::612,False,UNIQUE,EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Sikkim,NORTH,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,613,02_01_District_wise_crimes_committed_against_SC_2013.csv::613,False,UNIQUE,NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
Sikkim,SOUTH,2013,0,0,2,0,0,0,2,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,614,02_01_District_wise_crimes_committed_against_SC_2013.csv::614,False,UNIQUE,SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
Sikkim,WEST,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,615,02_01_District_wise_crimes_committed_against_SC_2013.csv::615,False,UNIQUE,WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,ARIYALUR,2013,0,0,0,0,0,0,0,0,19,6,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,617,02_01_District_wise_crimes_committed_against_SC_2013.csv::617,False,UNIQUE,ARIYALUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,CHENNAI,2013,0,0,0,0,0,0,0,1,7,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,618,02_01_District_wise_crimes_committed_against_SC_2013.csv::618,False,UNIQUE,CHENNAI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,CHENNAI RLY.,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,619,02_01_District_wise_crimes_committed_against_SC_2013.csv::619,False,UNIQUE,CHENNAI RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,CUDDALORE,2013,0,0,0,0,0,1,0,0,47,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,622,02_01_District_wise_crimes_committed_against_SC_2013.csv::622,False,UNIQUE,CUDDALORE,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,DHARMAPURI,2013,1,3,0,0,0,0,3,0,36,36,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,623,02_01_District_wise_crimes_committed_against_SC_2013.csv::623,False,UNIQUE,DHARMAPURI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,DINDIGUL,2013,0,0,0,0,0,0,0,0,30,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,624,02_01_District_wise_crimes_committed_against_SC_2013.csv::624,False,UNIQUE,DINDIGUL,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,ERODE,2013,2,1,1,0,0,0,1,0,27,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,625,02_01_District_wise_crimes_committed_against_SC_2013.csv::625,False,UNIQUE,ERODE,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,KANCHIPURAM,2013,0,0,0,0,0,0,1,0,26,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,626,02_01_District_wise_crimes_committed_against_SC_2013.csv::626,False,UNIQUE,KANCHIPURAM,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,KANYAKUMARI,2013,0,0,0,0,0,0,0,0,4,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,627,02_01_District_wise_crimes_committed_against_SC_2013.csv::627,False,UNIQUE,KANYAKUMARI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,KARUR,2013,0,0,0,0,0,0,0,0,10,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,628,02_01_District_wise_crimes_committed_against_SC_2013.csv::628,False,UNIQUE,KARUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,KRISHNAGIRI,2013,0,0,0,0,0,0,0,0,20,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,629,02_01_District_wise_crimes_committed_against_SC_2013.csv::629,False,UNIQUE,KRISHNAGIRI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,NAGAPATTINAM,2013,0,0,0,0,0,0,0,0,26,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,632,02_01_District_wise_crimes_committed_against_SC_2013.csv::632,False,UNIQUE,NAGAPATTINAM,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,NAMAKKAL,2013,0,0,0,0,2,0,0,0,46,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,633,02_01_District_wise_crimes_committed_against_SC_2013.csv::633,False,UNIQUE,NAMAKKAL,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,NILGIRIS,2013,0,1,0,0,0,0,0,0,3,3,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,634,02_01_District_wise_crimes_committed_against_SC_2013.csv::634,False,UNIQUE,NILGIRIS,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,PERAMBALUR,2013,1,0,0,0,0,0,2,0,5,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,635,02_01_District_wise_crimes_committed_against_SC_2013.csv::635,False,UNIQUE,PERAMBALUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,PUDUKOTTAI,2013,0,0,0,0,0,0,0,0,66,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,636,02_01_District_wise_crimes_committed_against_SC_2013.csv::636,False,UNIQUE,PUDUKOTTAI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,RAMNATHAPURAM,2013,2,1,0,0,4,1,6,0,38,25,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,637,02_01_District_wise_crimes_committed_against_SC_2013.csv::637,False,UNIQUE,RAMNATHAPURAM,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,SIVAGANGAI,2013,0,2,0,0,0,0,4,0,44,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,640,02_01_District_wise_crimes_committed_against_SC_2013.csv::640,False,UNIQUE,SIVAGANGAI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,THANJAVUR,2013,2,1,0,0,0,1,4,0,58,27,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,641,02_01_District_wise_crimes_committed_against_SC_2013.csv::641,False,UNIQUE,THANJAVUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,THENI,2013,0,0,0,0,0,0,0,0,43,7,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,642,02_01_District_wise_crimes_committed_against_SC_2013.csv::642,False,UNIQUE,THENI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,THIRUVALLUR,2013,0,0,0,0,0,0,0,0,18,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,645,02_01_District_wise_crimes_committed_against_SC_2013.csv::645,False,UNIQUE,THIRUVALLUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,THIRUVANNAMALAI,2013,0,0,0,0,0,0,0,0,52,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,646,02_01_District_wise_crimes_committed_against_SC_2013.csv::646,False,UNIQUE,THIRUVANNAMALAI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,THIRUVARUR,2013,0,3,0,0,0,0,0,0,35,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,647,02_01_District_wise_crimes_committed_against_SC_2013.csv::647,False,UNIQUE,THIRUVARUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,THOOTHUGUDI,2013,1,2,0,0,0,0,13,0,55,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,648,02_01_District_wise_crimes_committed_against_SC_2013.csv::648,False,UNIQUE,THOOTHUGUDI,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,TIRUPPUR,2013,0,1,0,0,0,0,0,0,44,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,649,02_01_District_wise_crimes_committed_against_SC_2013.csv::649,False,UNIQUE,TIRUPPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,TRICHY RLY.,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,650,02_01_District_wise_crimes_committed_against_SC_2013.csv::650,False,UNIQUE,TRICHY RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,VELLORE,2013,1,1,0,0,0,0,0,0,70,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,653,02_01_District_wise_crimes_committed_against_SC_2013.csv::653,False,UNIQUE,VELLORE,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,VILLUPURAM,2013,0,0,0,0,0,2,62,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,654,02_01_District_wise_crimes_committed_against_SC_2013.csv::654,False,UNIQUE,VILLUPURAM,DISTRICT_OR_REPORTING_UNIT,VALID
Tamil Nadu,VIRUDHUNAGAR,2013,3,1,0,0,3,0,17,0,58,37,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,655,02_01_District_wise_crimes_committed_against_SC_2013.csv::655,False,UNIQUE,VIRUDHUNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,DHALAI,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,657,02_01_District_wise_crimes_committed_against_SC_2013.csv::657,False,UNIQUE,DHALAI,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,GOMATI,2013,0,1,0,0,0,0,0,0,0,3,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,658,02_01_District_wise_crimes_committed_against_SC_2013.csv::658,False,UNIQUE,GOMATI,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,GRP,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,659,02_01_District_wise_crimes_committed_against_SC_2013.csv::659,False,UNIQUE,GRP,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,KHOWAI,2013,1,0,0,0,0,0,3,0,0,10,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,660,02_01_District_wise_crimes_committed_against_SC_2013.csv::660,False,UNIQUE,KHOWAI,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,NORTH,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,661,02_01_District_wise_crimes_committed_against_SC_2013.csv::661,False,UNIQUE,NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,SIPAHIJALA,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,662,02_01_District_wise_crimes_committed_against_SC_2013.csv::662,False,UNIQUE,SIPAHIJALA,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,SOUTH,2013,1,2,1,0,0,0,10,0,0,14,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,663,02_01_District_wise_crimes_committed_against_SC_2013.csv::663,False,UNIQUE,SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,UNAKOTI,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,664,02_01_District_wise_crimes_committed_against_SC_2013.csv::664,False,UNIQUE,UNAKOTI,DISTRICT_OR_REPORTING_UNIT,VALID
Tripura,WEST,2013,1,0,0,0,0,0,0,0,0,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,665,02_01_District_wise_crimes_committed_against_SC_2013.csv::665,False,UNIQUE,WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,AGRA,2013,5,8,9,0,0,0,12,0,0,87,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,667,02_01_District_wise_crimes_committed_against_SC_2013.csv::667,False,UNIQUE,AGRA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,ALIGARH,2013,5,14,4,0,0,0,6,0,0,119,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,668,02_01_District_wise_crimes_committed_against_SC_2013.csv::668,False,UNIQUE,ALIGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,ALLAHABAD,2013,9,15,6,0,0,1,18,0,0,185,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,669,02_01_District_wise_crimes_committed_against_SC_2013.csv::669,False,UNIQUE,ALLAHABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,AMBEDKAR NAGAR,2013,0,1,0,0,0,0,0,0,39,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,670,02_01_District_wise_crimes_committed_against_SC_2013.csv::670,False,UNIQUE,AMBEDKAR NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,AMETHI,2013,1,10,0,0,0,1,2,0,127,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,671,02_01_District_wise_crimes_committed_against_SC_2013.csv::671,False,UNIQUE,AMETHI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,AMROHA,2013,1,2,5,0,0,0,0,0,0,42,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,672,02_01_District_wise_crimes_committed_against_SC_2013.csv::672,False,UNIQUE,AMROHA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,AURAIYA,2013,1,6,3,0,0,0,0,0,0,65,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,673,02_01_District_wise_crimes_committed_against_SC_2013.csv::673,False,UNIQUE,AURAIYA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,AZAMGARH,2013,2,4,9,0,0,1,11,0,0,80,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,674,02_01_District_wise_crimes_committed_against_SC_2013.csv::674,False,UNIQUE,AZAMGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BADAUN,2013,5,5,4,0,0,0,11,0,0,36,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,675,02_01_District_wise_crimes_committed_against_SC_2013.csv::675,False,UNIQUE,BADAUN,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BAGHPAT,2013,1,1,2,0,0,0,1,0,0,15,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,676,02_01_District_wise_crimes_committed_against_SC_2013.csv::676,False,UNIQUE,BAGHPAT,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BAHRAICH,2013,0,4,0,0,0,0,0,0,166,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,677,02_01_District_wise_crimes_committed_against_SC_2013.csv::677,False,UNIQUE,BAHRAICH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BALLIA,2013,3,3,5,0,0,1,1,0,31,50,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,678,02_01_District_wise_crimes_committed_against_SC_2013.csv::678,False,UNIQUE,BALLIA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BALRAMPUR,2013,1,1,2,0,0,0,1,0,39,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,679,02_01_District_wise_crimes_committed_against_SC_2013.csv::679,False,UNIQUE,BALRAMPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BANDA,2013,4,9,7,0,0,1,6,0,62,95,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,680,02_01_District_wise_crimes_committed_against_SC_2013.csv::680,False,UNIQUE,BANDA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BARABANKI,2013,2,7,0,0,0,1,0,0,0,185,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,681,02_01_District_wise_crimes_committed_against_SC_2013.csv::681,False,UNIQUE,BARABANKI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BAREILLY,2013,5,13,19,0,0,1,3,0,66,83,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,682,02_01_District_wise_crimes_committed_against_SC_2013.csv::682,False,UNIQUE,BAREILLY,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BASTI,2013,0,4,3,0,0,0,1,0,0,52,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,683,02_01_District_wise_crimes_committed_against_SC_2013.csv::683,False,UNIQUE,BASTI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BIJNOR,2013,3,8,3,0,0,0,0,0,0,52,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,684,02_01_District_wise_crimes_committed_against_SC_2013.csv::684,False,UNIQUE,BIJNOR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,BULANDSHAHAR,2013,9,10,5,0,0,1,1,0,0,80,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,685,02_01_District_wise_crimes_committed_against_SC_2013.csv::685,False,UNIQUE,BULANDSHAHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,CHANDOLI,2013,1,3,0,0,0,0,0,0,58,9,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,686,02_01_District_wise_crimes_committed_against_SC_2013.csv::686,False,UNIQUE,CHANDOLI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,CHITRAKOOT DHAM,2013,0,3,0,0,0,0,0,0,58,12,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,687,02_01_District_wise_crimes_committed_against_SC_2013.csv::687,False,UNIQUE,CHITRAKOOT DHAM,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,DEORIA,2013,1,5,12,0,0,0,2,0,0,83,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,688,02_01_District_wise_crimes_committed_against_SC_2013.csv::688,False,UNIQUE,DEORIA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,ETAH,2013,2,3,0,0,0,0,10,0,0,54,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,689,02_01_District_wise_crimes_committed_against_SC_2013.csv::689,False,UNIQUE,ETAH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,ETAWAH,2013,4,4,5,0,0,0,0,0,0,32,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,690,02_01_District_wise_crimes_committed_against_SC_2013.csv::690,False,UNIQUE,ETAWAH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,FAIZABAD,2013,3,2,3,0,0,0,0,0,54,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,691,02_01_District_wise_crimes_committed_against_SC_2013.csv::691,False,UNIQUE,FAIZABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,FATEHGARH,2013,2,1,2,0,0,0,0,0,0,68,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,692,02_01_District_wise_crimes_committed_against_SC_2013.csv::692,False,UNIQUE,FATEHGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,FATEHPUR,2013,2,10,7,0,0,2,10,0,0,82,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,693,02_01_District_wise_crimes_committed_against_SC_2013.csv::693,False,UNIQUE,FATEHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,FIROZABAD,2013,4,3,14,0,0,1,6,0,0,80,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,694,02_01_District_wise_crimes_committed_against_SC_2013.csv::694,False,UNIQUE,FIROZABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,G.R.P.,2013,0,0,0,0,0,0,0,0,0,2,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,695,02_01_District_wise_crimes_committed_against_SC_2013.csv::695,False,UNIQUE,G.R.P.,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,GAUTAMBUDH NAGAR,2013,4,4,3,0,0,0,2,0,0,41,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,696,02_01_District_wise_crimes_committed_against_SC_2013.csv::696,False,UNIQUE,GAUTAMBUDH NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,GHAZIABAD,2013,5,9,5,0,1,0,4,0,0,60,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,697,02_01_District_wise_crimes_committed_against_SC_2013.csv::697,False,UNIQUE,GHAZIABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,GHAZIPUR,2013,2,5,4,1,0,1,7,0,57,11,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,698,02_01_District_wise_crimes_committed_against_SC_2013.csv::698,False,UNIQUE,GHAZIPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,GONDA,2013,1,4,1,0,0,0,6,0,115,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,699,02_01_District_wise_crimes_committed_against_SC_2013.csv::699,False,UNIQUE,GONDA,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,GORAKHPUR,2013,6,16,11,0,0,0,1,0,178,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,700,02_01_District_wise_crimes_committed_against_SC_2013.csv::700,False,UNIQUE,GORAKHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,HAMIRPUR,2013,2,4,0,0,0,2,5,0,43,43,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,701,02_01_District_wise_crimes_committed_against_SC_2013.csv::701,False,UNIQUE,HAMIRPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,HAPUR,2013,3,2,4,0,0,0,0,0,0,18,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,702,02_01_District_wise_crimes_committed_against_SC_2013.csv::702,False,UNIQUE,HAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,HARDOI,2013,2,3,6,0,0,1,25,0,52,104,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,703,02_01_District_wise_crimes_committed_against_SC_2013.csv::703,False,UNIQUE,HARDOI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,HATHRAS,2013,3,6,2,0,0,0,5,0,0,43,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,704,02_01_District_wise_crimes_committed_against_SC_2013.csv::704,False,UNIQUE,HATHRAS,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,JALAUN,2013,4,1,5,0,0,0,0,0,11,42,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,705,02_01_District_wise_crimes_committed_against_SC_2013.csv::705,False,UNIQUE,JALAUN,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,JAUNPUR,2013,2,5,4,0,0,0,3,0,71,18,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,706,02_01_District_wise_crimes_committed_against_SC_2013.csv::706,False,UNIQUE,JAUNPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,JHANSI,2013,10,4,10,0,0,0,1,0,60,4,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,707,02_01_District_wise_crimes_committed_against_SC_2013.csv::707,False,UNIQUE,JHANSI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KANNAUJ,2013,2,2,6,0,0,0,2,0,0,50,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,708,02_01_District_wise_crimes_committed_against_SC_2013.csv::708,False,UNIQUE,KANNAUJ,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KANPUR DEHAT,2013,6,5,3,0,0,1,6,0,0,48,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,709,02_01_District_wise_crimes_committed_against_SC_2013.csv::709,False,UNIQUE,KANPUR DEHAT,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KANPUR NAGAR,2013,11,6,12,0,0,0,10,0,0,134,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,710,02_01_District_wise_crimes_committed_against_SC_2013.csv::710,False,UNIQUE,KANPUR NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KASGANJ,2013,0,3,0,0,0,0,2,0,0,23,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,711,02_01_District_wise_crimes_committed_against_SC_2013.csv::711,False,UNIQUE,KASGANJ,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KAUSHAMBI,2013,0,3,4,0,0,0,9,0,0,45,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,712,02_01_District_wise_crimes_committed_against_SC_2013.csv::712,False,UNIQUE,KAUSHAMBI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KHIRI,2013,8,12,0,0,0,0,22,0,47,40,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,713,02_01_District_wise_crimes_committed_against_SC_2013.csv::713,False,UNIQUE,KHIRI,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,KUSHI NAGAR,2013,2,1,1,0,0,0,14,0,0,56,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,714,02_01_District_wise_crimes_committed_against_SC_2013.csv::714,False,UNIQUE,KUSHI NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,LALITPUR,2013,2,0,0,0,0,0,0,0,20,22,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,715,02_01_District_wise_crimes_committed_against_SC_2013.csv::715,False,UNIQUE,LALITPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,LUCKNOW,2013,9,12,8,0,0,0,4,0,99,116,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,716,02_01_District_wise_crimes_committed_against_SC_2013.csv::716,False,UNIQUE,LUCKNOW,DISTRICT_OR_REPORTING_UNIT,VALID
Uttar Pradesh,MAHARAJGANJ,2013,1,1,3,0,0,1,1,0,15,29,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,717,02_01_District_wise_crimes_committed_against_SC_2013.csv::717,False,UNIQUE,MAHARAJGANJ,DISTRICT_OR_REPORTING_UNIT,VALID
