STATE,DISTRICT,YEAR,"Protection of Civil Rights Act, 1955",POA_Murder,POA_Attempt to commit Murder,POA_Rape,POA_Attempt to commit Rape,POA_Assault on women with intent to outrage her Modesty,POA_Sexual Harassment,POA_Assault on women with intent to Disrobe,POA_Voyeurism,POA_Stalking,POA_Other Sexual Harassment,POA_Insult to the Modesty of women,POA_Kidnapping & Abduction_GrandTotal,POA_Kidnaping & Abduction_Total,POA_Kidnaping & Abduction in order to Murder,POA_Kidnapping for Ransom,POA_Kidnapping & Abduction of Women to compel her for marriage,POA_Other Kidnapping,POA_Dacoity,POA_Dacoity with Murder,POA_Other Dacoity,POA_Robbery,POA_Arson,POA_Grievous Hurt,POA_Hurt,POA_Acid attack,POA_Attempt to Acid Attack,POA_Riots,POA_Other IPC crimes,POA_SC / ST (Prevention of Atrocities) Act only,"Total of SC/ST (Prevention of Atrocities) Act ,1989",IPC_Murder,IPC_Attempt to commit Murder,IPC_Rape,IPC_Attempt to commit Rape,IPC_Assault on women with intent to outrage her Modesty,IPC_Sexual Harassment,IPC_Assault on women with intent to Disrobe,IPC_Voyeurism,IPC_Stalking,IPC_Other Sexual Harassment,IPC_Insult to the Modesty of women,IPC_Kidnapping & Abduction,IPC_Kidnaping & Abduction,IPC_Kidnaping & Abduction in order to Murder,IPC_Kidnapping for Ransom,IPC_Kidnapping & Abduction of Women to compel her for marriage,IPC_Other Kidnapping,IPC_Dacoity,IPC_Dacoity with Murder,IPC_Other Dacoity,IPC_Robbery,IPC_Arson,IPC_Grievous Hurt,IPC_Hurt,IPC_Acid attack,IPC_Attempt to Acid Attack,IPC_Riots,IPC_Other IPC crimes,Total IPC Crimes against SCs,"Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",Other SLL Crime against SCs,Total crimes against SCs,CRIME_GROUP,SOURCE_FILE
Jharkhand,Koderma,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Jharkhand,Latehar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Jharkhand,Lohardagga,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Jharkhand,Pakur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Jharkhand,Palamu,2014,0,0,4,2,2,3,3,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,5,0,0,0,0,3,25,63,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Jharkhand,Ramgarh,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,11,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Jharkhand,Ranchi,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Jharkhand,Sahebganj,2014,0,0,0,3,0,3,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Jharkhand,Saraikela,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Jharkhand,Simdega,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Jharkhand,Total,2014,0,3,5,13,5,8,3,0,0,0,5,0,15,2,0,0,2,11,0,0,0,0,6,33,30,0,3,11,196,591,886,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,903,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Bagalkot,2014,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,40,46,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Bengaluru City,2014,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,150,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Bengaluru District,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Belagavi District,2014,0,1,0,6,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Ballari,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Bidar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,1,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,31,0,0,62,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Vijayapura,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Chikkaballapura,2014,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,48,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Chamarajnagar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Chikkamagaluru,2014,0,3,2,6,0,25,0,0,0,0,25,0,1,0,0,0,1,0,0,0,0,3,0,4,4,0,0,0,0,87,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Chitradurga,2014,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Dakshina Kannada,2014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Davanagere,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Dharwad,2014,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,35,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Gadag,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Kalaburgi,2014,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,89,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Hassan,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Haveri,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Hubballi Dharwad City,2014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,K.G.F.,2014,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Kodagu,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,34,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Kolar,2014,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Koppal,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Mandya,2014,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,65,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Mangaluru City,2014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Mysuru City,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Mysuru District,2014,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,55,61,4,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,219,0,0,280,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Raichur,2014,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,K.Railways,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Ramanagar,2014,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Shimoga,2014,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Tumakuru,2014,0,3,2,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Udupi,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Uttara Kannada,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Yadgiri,2014,0,2,6,4,1,7,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,44,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Belagavi City,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Karnataka,Total,2014,0,32,19,66,1,40,1,0,0,0,39,0,6,0,0,0,1,5,0,0,0,6,0,7,7,0,0,28,138,1522,1865,7,1,3,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,236,264,0,9,2138,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Alapuzha,2014,0,0,1,8,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Ernakulam Commr.,2014,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Ernakulam Rural,2014,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,9,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,37,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Idukki,2014,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,17,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Kannur,2014,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,16,6,34,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,0,1,47,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Kasargod,2014,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,12,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,0,0,27,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Kollam Commr.,2014,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Kollam Rural,2014,0,1,0,11,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,7,7,0,0,0,52,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Kottayam,2014,0,0,0,6,0,7,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Kozhikode Commr.,2014,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,22,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Kozhikode Rural,2014,0,0,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,13,1,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,10,14,0,0,40,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Malappuram,2014,0,1,1,6,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,14,3,34,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,15,26,0,0,60,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Palakkad,2014,0,1,2,9,0,3,0,0,0,0,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6,22,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Pathanamthitta,2014,0,0,0,6,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,27,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Railways,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Thrissur Commr.,2014,0,0,0,2,0,5,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Thrissur Rural,2014,0,0,2,15,0,4,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,30,6,61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Trivandrum Commr.,2014,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Trivandrum Rural,2014,0,1,0,14,2,10,1,0,0,0,9,0,1,1,0,0,0,0,0,0,0,1,0,4,4,0,0,3,52,5,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Wayanadu,2014,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Crime Branch,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Kerala,Total,2014,0,4,7,121,4,61,7,12,0,1,41,0,8,1,0,0,6,1,0,0,0,1,0,23,23,0,0,25,387,71,712,1,0,6,0,10,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,71,101,0,3,816,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Madhya Pradesh,Agar,2014,0,1,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23,24,0,8,53,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Madhya Pradesh,Alirajpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Madhya Pradesh,Anuppur,2014,0,0,1,4,0,4,3,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Madhya Pradesh,Ashok Nagar,2014,0,1,1,7,0,21,6,0,0,0,15,0,2,2,0,0,0,0,0,0,0,0,2,9,9,0,0,1,33,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,66,68,0,0,145,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Madhya Pradesh,Balaghat,2014,0,0,1,4,0,17,10,1,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Madhya Pradesh,Barwani,2014,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
