STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,CRIME_GROUP,SOURCE_FILE
DAMAN & DIU,DAMAN,2004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DAMAN & DIU,DIU,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DAMAN & DIU,TOTAL,2004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,CENTRAL,2004,0.0,4.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,DELHI UT TOTAL,2004,41.0,186.0,371.0,4.0,0.0,33.0,0.0,0.0,0.0,0.0,131.0,766,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,EAST,2004,5.0,18.0,56.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,97,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,GRP(RLY),2004,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,IGI AIRPORT,2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,NEW DELHI,2004,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,19,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,NORTH,2004,0.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,NORTH-EAST,2004,5.0,26.0,64.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,59.0,159,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,NORTH-WEST,2004,9.0,43.0,57.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,122,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,SOUTH,2004,7.0,40.0,73.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,134,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,SOUTH-WEST,2004,5.0,24.0,33.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,85,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,STF,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
DELHI,WEST,2004,8.0,20.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,69,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
LAKSHADWEEP,LAKSHADWEEP,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
LAKSHADWEEP,TOTAL,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
PUDUCHERRY,PONDICHERRY,2004,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
PUDUCHERRY,TOTAL,2004,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,ADILABAD,2005,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,ANANTAPUR,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,CHITTOOR,2005,4.0,18.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,CUDDAPAH,2005,3.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,CYBERABAD,2005,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,EAST GODAVARI,2005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,GUNTAKAL RLY.,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,GUNTUR,2005,8.0,33.0,39.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,89,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,HYDERABAD CITY,2005,5.0,6.0,1.0,0.0,0.0,73.0,9.0,0.0,2.0,1.0,1.0,98,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,KARIMNAGAR,2005,3.0,44.0,32.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,90,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,KHAMMAM,2005,0.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,KRISHNA,2005,1.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,KURNOOL,2005,2.0,23.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,MAHABOOBNAGAR,2005,0.0,34.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,51,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,MEDAK,2005,3.0,15.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,27,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,NALGONDA,2005,0.0,33.0,31.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,73,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,NELLORE,2005,3.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,33,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,NIZAMABAD,2005,6.0,8.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,29,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,PRAKASHAM,2005,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,RANGA REDDY,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,SECUNDERABAD RLY.,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,SRIKAKULAM,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,VIJAYAWADA,2005,3.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,VIJAYAWADA RLY.,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,VISAKHA RURAL,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,VISAKHAPATNAM,2005,1.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,VIZIANAGARAM,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,WARANGAL,2005,2.0,22.0,44.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,40.0,112,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,WEST GODAVARI,2005,1.0,18.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ANDHRA PRADESH,TOTAL,2005,57.0,315.0,332.0,1.0,4.0,99.0,48.0,9.0,2.0,9.0,74.0,950,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,CHANGLANG,2005,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,DIBANG VALLEY,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,K/KUMEY,2005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,KAMENG EAST,2005,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,KAMENG WEST,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,LOHIT,2005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,PAPUM PARE,2005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,SIANG EAST,2005,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,SIANG UPPER,2005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,SIANG WEST,2005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,SUBANSIRI LOWER,2005,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,SUBANSIRI UPPER,2005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,TAWANG,2005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,TIRAP,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ARUNACHAL PRADESH,TOTAL,2005,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,BARPETA,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,BASKA,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,BONGAIGAON,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,C.I.D.,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,CACHAR,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,CHIRANG,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,DARRANG,2005,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,DHEMAJI,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,DHUBRI,2005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,DIBRUGARH,2005,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,G.R.P.,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,GOALPARA,2005,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,GOLAGHAT,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,GUWAHATI CITY,2005,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,HAILAKANDI,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,JORHAT,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,KAMRUP,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,KARBI ANGLONG,2005,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,KARIMGANJ,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,KOKRAJHAR,2005,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,LAKHIMPUR,2005,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,MORIGAON,2005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,N.C.HILLS,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,NAGAON,2005,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,NALBARI,2005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,R.P.O.,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,SIBSAGAR,2005,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,23,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,SONITPUR,2005,1.0,30.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,40.0,81,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,TINSUKIA,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,UDALGURI,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
ASSAM,TOTAL,2005,13.0,90.0,18.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,70.0,199,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,ARARIA,2005,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,ARWAL,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,AURANGABAD,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,BAGAHA,2005,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,BANKA,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,BEGUSARAI,2005,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,BETTIAH,2005,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,BHABHUA,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,BHAGALPUR,2005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,BHOJPUR,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,BUXAR,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,DARBHANGA,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,GAYA,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,GOPALGANJ,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,JAMALPUR RLY.,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,JAMUI,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,JEHANABAD,2005,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,KATIHAR,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,KATIHAR RLY.,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,KHAGARIA,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,KISHANGANJ,2005,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,LAKHISARAI,2005,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,MADHEPURA,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,MADHUBANI,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,MOTIHARI,2005,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,MUNGER,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,MUZAFFARPUR,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,MUZAFFARPUR RLY.,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,NALANDA,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,NAUGACHIA,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,NAWADAH,2005,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,PATNA,2005,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,PATNA RLY.,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,PURNEA,2005,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,ROHTAS,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,SAHARSA,2005,1.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,SAMASTIPUR,2005,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,SARAN,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,SHEIKHPURA,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,SHEOHAR,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,SITAMARHI,2005,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
BIHAR,SIWAN,2005,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
